i,time,loss,ce,kl,accuracy
2600,274.21080708503723,0.062486015260219574,0.056338466703891754,3.4179234504699707,0.9777500033378601
2700,284.92546463012695,0.07468099892139435,0.06824472546577454,3.578446865081787,0.9762499928474426
2800,295.30792140960693,0.06912825256586075,0.06253857910633087,3.66373610496521,0.971750020980835
2900,305.91968417167664,0.09842079132795334,0.09157653898000717,3.805279493331909,0.9712499380111694
3000,316.2749402523041,0.07529646903276443,0.06879100203514099,3.6169207096099854,0.9732499718666077
3100,326.7894837856293,0.0792531669139862,0.07232964038848877,3.849351644515991,0.9805000424385071
3200,337.20698523521423,0.08804558217525482,0.08188547939062119,3.4249024391174316,0.9775000810623169
3300,347.73697686195374,0.07465741783380508,0.06826610863208771,3.5534493923187256,0.9642499685287476
3400,358.0682256221771,0.1310717910528183,0.1244092732667923,3.7042365074157715,0.9775000214576721
3500,368.63641119003296,0.06952682137489319,0.06293923407793045,3.6625771522521973,0.9712499976158142
3600,379.1375207901001,0.08196736872196198,0.07541414350271225,3.643472194671631,0.9785000085830688
3700,389.7476189136505,0.12639321386814117,0.11937747150659561,3.9006216526031494,0.9722499847412109
3800,400.13029623031616,0.177636981010437,0.17027972638607025,4.090497016906738,0.968000054359436
3900,410.84763383865356,0.08512648940086365,0.07874081283807755,3.550319194793701,0.9722500443458557
4000,421.1980402469635,0.24678000807762146,0.2400851994752884,3.7221884727478027,0.9642499685287476
4100,431.822470664978,0.06072157993912697,0.05408652499318123,3.688967704772949,0.9782501459121704
4200,442.2984790802002,0.07743647694587708,0.0709722489118576,3.593991994857788,0.9747500419616699
4300,453.05214834213257,0.10425989329814911,0.09786589443683624,3.5549464225769043,0.9767500162124634
4400,463.48170018196106,0.10464417189359665,0.0979531854391098,3.7200655937194824,0.9752500057220459
4500,474.14584612846375,0.14522039890289307,0.13883177936077118,3.551955223083496,0.9684998989105225
4600,484.4889259338379,0.07954535633325577,0.07286622375249863,3.713473320007324,0.9759998917579651
4700,495.14350152015686,0.0712316706776619,0.06460476666688919,3.6844353675842285,0.9667499661445618
4800,505.6041407585144,0.11375581473112106,0.10705528408288956,3.7253706455230713,0.9702499508857727
4900,516.2995705604553,0.05503617227077484,0.04881773144006729,3.457338571548462,0.9719999432563782
5000,526.8276433944702,0.07522445917129517,0.06854566186666489,3.7132887840270996,0.9732499718666077
5100,537.7195312976837,0.08991264551877975,0.08380837738513947,3.3938589096069336,0.9730000495910645
5200,548.4860332012177,0.0639881044626236,0.057435423135757446,3.6431705951690674,0.9744999408721924
5300,559.5085942745209,0.09705204516649246,0.09106110036373138,3.3308558464050293,0.9797500371932983
5400,570.2528941631317,0.09115457534790039,0.084905244410038,3.4745121002197266,0.9787499904632568
5500,581.1192586421967,0.07989868521690369,0.07320467382669449,3.721745729446411,0.968000054359436
5600,591.8753709793091,0.06669972091913223,0.0604250505566597,3.4885988235473633,0.9685000777244568
5700,602.7817585468292,0.054685212671756744,0.048182763159275055,3.615241289138794,0.9785000085830688
5800,613.5258152484894,0.081038698554039,0.07434824109077454,3.7197699546813965,0.966499924659729
5900,624.4494009017944,0.08883287012577057,0.08251295238733292,3.5137569904327393,0.9772500395774841
6000,635.2676374912262,0.0963134840130806,0.09000062942504883,3.5098304748535156,0.9719999432563782
6100,646.1627848148346,0.08882460743188858,0.08249528706073761,3.5189852714538574,0.9817500114440918
6200,656.9567537307739,0.0762237012386322,0.06985846161842346,3.5389556884765625,0.9712499976158142
6300,667.9564621448517,0.07495377957820892,0.06850869953632355,3.5833466053009033,0.9772499799728394
6400,678.7345004081726,0.13394750654697418,0.12721578776836395,3.7427096366882324,0.9540001153945923
6500,689.5504596233368,0.1068282425403595,0.10003510862588882,3.776855945587158,0.9649999737739563
6600,700.2578251361847,0.11581575870513916,0.10949991643428802,3.5114898681640625,0.9727500081062317
6700,711.1216261386871,0.08326976001262665,0.07689325511455536,3.5452182292938232,0.9735000133514404
6800,721.850759267807,0.07195672392845154,0.0657120868563652,3.4719042778015137,0.9632500410079956
6900,732.6989953517914,0.07728716731071472,0.0710843950510025,3.4486284255981445,0.9725000262260437
7000,743.3845915794373,0.09550292789936066,0.08881044387817383,3.7208993434906006,0.9752500057220459
7100,754.3617389202118,0.10017814487218857,0.09381334483623505,3.5387091636657715,0.969499945640564
7200,765.0815680027008,0.07025789469480515,0.06408476829528809,3.4321441650390625,0.9772499203681946
7300,776.074544429779,0.07260642200708389,0.06626848131418228,3.5237784385681152,0.9752500057220459
7400,786.7790787220001,0.13965827226638794,0.13299952447414398,3.702141761779785,0.9742500185966492
7500,797.7461400032043,0.11126408725976944,0.10494454205036163,3.5135507583618164,0.9757500290870667
7600,808.6457369327545,0.08743599057197571,0.08114411681890488,3.498164415359497,0.9762499928474426
7700,819.633017539978,0.11593730002641678,0.10978188365697861,3.4222958087921143,0.9727499485015869
7800,830.403804063797,0.11995193362236023,0.11347085237503052,3.6033596992492676,0.9747499823570251
7900,841.4308958053589,0.08388392627239227,0.07742275297641754,3.5922913551330566,0.9747499823570251
8000,852.1401550769806,0.1297353059053421,0.12339310348033905,3.5261473655700684,0.9697499871253967
8100,863.1994595527649,0.08933540433645248,0.08263472467660904,3.725452184677124,0.9755000472068787
8200,873.8771402835846,0.11758849024772644,0.11109520494937897,3.610147714614868,0.9785000085830688
8300,884.9245913028717,0.10286737978458405,0.09670466929674149,3.4263551235198975,0.9752499461174011
8400,895.790177822113,0.08007468283176422,0.07355688512325287,3.623774766921997,0.9700000286102295
8500,906.8481101989746,0.07954735308885574,0.07270614802837372,3.8035831451416016,0.9707499742507935
8600,917.6732053756714,0.08807125687599182,0.08174651116132736,3.5164437294006348,0.9765000343322754
8700,928.5672957897186,0.07366635650396347,0.06726788729429245,3.557429075241089,0.9742500185966492
8800,939.3128528594971,0.07920294255018234,0.07306136935949326,3.414602756500244,0.9682499766349792
8900,950.2964141368866,0.09942720830440521,0.09296800941228867,3.5911943912506104,0.9722500443458557
9000,961.0766739845276,0.07667548209428787,0.07066135108470917,3.3437466621398926,0.9765000343322754
9100,971.9515931606293,0.11156132072210312,0.10513551533222198,3.572628974914551,0.9725000262260437
9200,982.7042198181152,0.09523715823888779,0.08880818635225296,3.574387550354004,0.9742499589920044
9300,993.5667562484741,0.08320606499910355,0.07700125873088837,3.449755907058716,0.9767499566078186
9400,1004.2976651191711,0.09593202918767929,0.08962617814540863,3.5059359073638916,0.9762499928474426
9500,1015.3245677947998,0.06737827509641647,0.0613449327647686,3.3544251918792725,0.9769999980926514
9600,1026.05459856987,0.12760613858699799,0.12108682096004486,3.6246190071105957,0.9727500677108765
9700,1037.180332183838,0.07118252664804459,0.06519769132137299,3.3274569511413574,0.9734998941421509
9800,1047.9923508167267,0.17948012053966522,0.17226633429527283,4.010733127593994,0.9592499732971191
9900,1059.0107967853546,0.1050758957862854,0.0989220142364502,3.4214460849761963,0.9604999423027039
10000,1069.7901616096497,0.06761399656534195,0.06134352087974548,3.486269235610962,0.971500039100647
10100,1080.841302394867,0.06049896776676178,0.05415339022874832,3.5280230045318604,0.9719999432563782
10200,1091.606433391571,0.05653844773769379,0.05047593638300896,3.3706445693969727,0.9777500033378601
10300,1102.586833000183,0.1126682236790657,0.10654127597808838,3.4064700603485107,0.9722499847412109
10400,1113.3220689296722,0.07925029844045639,0.07301326096057892,3.4676759243011475,0.9719999432563782
10500,1124.2909684181213,0.07240310311317444,0.06607896089553833,3.516106605529785,0.971000075340271
10600,1135.0792243480682,0.10017158091068268,0.09431134909391403,3.258178949356079,0.9629999399185181
10700,1146.1651711463928,0.09798432141542435,0.09167639166116714,3.5070929527282715,0.9757499694824219
10800,1156.9604165554047,0.08053288608789444,0.0746389776468277,3.2769031524658203,0.9782500267028809
10900,1167.9707205295563,0.0867842584848404,0.08061213791370392,3.4315829277038574,0.9754999279975891
11000,1178.6312074661255,0.07820483297109604,0.07214611768722534,3.368534564971924,0.9654999375343323
11100,1189.5291965007782,0.10731580853462219,0.1006268635392189,3.718928575515747,0.9762499928474426
11200,1200.232135772705,0.06849975138902664,0.062177859246730804,3.5148563385009766,0.969499945640564
11300,1211.2373049259186,0.10295099765062332,0.09675906598567963,3.442601203918457,0.9727500677108765
11400,1222.0769503116608,0.06072023883461952,0.05457343906164169,3.417506456375122,0.9744999408721924
11500,1233.1122510433197,0.08109107613563538,0.07481689751148224,3.4883275032043457,0.9729999303817749
11600,1243.983747959137,0.12538988888263702,0.11903498321771622,3.5332067012786865,0.9725000262260437
11700,1255.037314414978,0.07284922152757645,0.06674028187990189,3.396458148956299,0.9760000109672546
11800,1265.7982680797577,0.09708869457244873,0.090741828083992,3.5287415981292725,0.983500063419342
11900,1276.766921043396,0.08025212585926056,0.07400980591773987,3.4706132411956787,0.9717499613761902
12000,1287.500568151474,0.06389276683330536,0.05777578428387642,3.4009270668029785,0.971500039100647
12100,1298.406702041626,0.06756015121936798,0.06140527129173279,3.421997547149658,0.9750000238418579
12200,1309.0959265232086,0.08314147591590881,0.07706887274980545,3.376255989074707,0.9654999375343323
12300,1319.9613904953003,0.09584880620241165,0.0895763710141182,3.4873576164245605,0.9712499976158142
12400,1330.7095139026642,0.05836285650730133,0.052517812699079514,3.2497365474700928,0.9730001091957092
12500,1341.4799230098724,0.07004334777593613,0.06406672298908234,3.322892427444458,0.9760000705718994
12600,1352.19504904747,0.05977125093340874,0.05360443517565727,3.4286346435546875,0.9727499485015869
12700,1363.2741935253143,0.10189657658338547,0.09545823186635971,3.5795998573303223,0.9690000414848328
12800,1373.9601073265076,0.06080060824751854,0.054662443697452545,3.412706136703491,0.9727499485015869
12900,1384.8325626850128,0.07866876572370529,0.0721750482916832,3.6103854179382324,0.9697499871253967
13000,1395.5454897880554,0.11186159402132034,0.10574927181005478,3.398336172103882,0.9725000858306885
13100,1406.4084899425507,0.09446126222610474,0.08797137439250946,3.608257293701172,0.9612500071525574
13200,1417.1343371868134,0.07345351576805115,0.06747706979513168,3.3227927684783936,0.9780000448226929
13300,1428.0498189926147,0.06245700269937515,0.05626221373677254,3.444188117980957,0.9774999022483826
13400,1438.8167235851288,0.12277516722679138,0.11579468101263046,3.8810207843780518,0.968000054359436
13500,1449.7772104740143,0.0840112492442131,0.07725987583398819,3.7536368370056152,0.9740000367164612
13600,1460.5425589084625,0.0779871866106987,0.07144799083471298,3.6356709003448486,0.9712499976158142
13700,1471.4719450473785,0.05171691253781319,0.045377522706985474,3.524583101272583,0.9697499871253967
13800,1482.2787733078003,0.08306069672107697,0.07693132013082504,3.407820224761963,0.9685000777244568
13900,1493.4119501113892,0.06922511756420135,0.06351198256015778,3.176398754119873,0.9709998965263367
14000,1504.2254221439362,0.12288316339254379,0.11670021712779999,3.4376046657562256,0.9752500057220459
14100,1515.2917263507843,0.1048293262720108,0.09831852465867996,3.6198863983154297,0.9725000262260437
14200,1526.0911221504211,0.10292048752307892,0.09669947624206543,3.458768844604492,0.9767500162124634
14300,1537.3343234062195,0.10716784745454788,0.1009252667427063,3.4707586765289307,0.9815000295639038
14400,1548.1321351528168,0.08619766682386398,0.0803249329328537,3.2651314735412598,0.9652500748634338
14500,1559.336540222168,0.11869644373655319,0.11260230839252472,3.3882248401641846,0.9750000238418579
14600,1570.065895318985,0.07553908228874207,0.06964076310396194,3.279356002807617,0.9777499437332153
14700,1581.084263086319,0.09521225094795227,0.08862181007862091,3.6641626358032227,0.9727500081062317
14800,1591.8557286262512,0.06530646234750748,0.05927196145057678,3.355072021484375,0.971500039100647
14900,1602.837583065033,0.07851579785346985,0.07266108691692352,3.2551090717315674,0.9775000214576721
15000,1613.5559103488922,0.07612823694944382,0.07002916187047958,3.39097261428833,0.9742500185966492
15100,1624.4521877765656,0.07330543547868729,0.06714095175266266,3.4273390769958496,0.9777500033378601
15200,1635.1647274494171,0.06175622344017029,0.05567265674471855,3.382350444793701,0.9744999408721924
15300,1645.9908311367035,0.07457347214221954,0.06843237578868866,3.414334774017334,0.9735000729560852
15400,1656.7090752124786,0.06760668754577637,0.061347853392362595,3.47979736328125,0.9684999585151672
15500,1667.594293832779,0.07812830060720444,0.07226782292127609,3.2583167552948,0.9750000238418579
15600,1678.3203387260437,0.09204400330781937,0.08605317771434784,3.3307883739471436,0.9759998917579651
15700,1689.2348947525024,0.10590680688619614,0.09943701326847076,3.597083568572998,0.971250057220459
15800,1699.96874666214,0.09642688184976578,0.0901644304394722,3.4818058013916016,0.9755000472068787
15900,1710.9426913261414,0.0745108500123024,0.06850609183311462,3.3385326862335205,0.9700000286102295
16000,1721.7206783294678,0.0750119760632515,0.06872721761465073,3.4942080974578857,0.9785000085830688
16100,1732.6903138160706,0.08078809827566147,0.0747959241271019,3.3315377235412598,0.9714999198913574
16200,1743.4667854309082,0.09019087255001068,0.08375091850757599,3.5804967880249023,0.9725000262260437
16300,1754.5131113529205,0.07770773768424988,0.07130797207355499,3.558152675628662,0.9760000705718994
16400,1765.2984955310822,0.07591012120246887,0.06993242353200912,3.323488712310791,0.9772499799728394
16500,1776.296872138977,0.06796500831842422,0.06163807958364487,3.5176563262939453,0.9792500138282776
16600,1787.0776298046112,0.07599736750125885,0.06990792602300644,3.3856184482574463,0.9732499718666077
16700,1798.0082807540894,0.1347513049840927,0.1283850371837616,3.5395243167877197,0.965999960899353
16800,1808.8111124038696,0.06793777644634247,0.06191619485616684,3.3478870391845703,0.971750020980835
16900,1819.6855940818787,0.09796711802482605,0.09178248792886734,3.438537836074829,0.9684999585151672
17000,1830.4157376289368,0.08641210943460464,0.08043203502893448,3.3248109817504883,0.9760000109672546
17100,1841.3147370815277,0.054006561636924744,0.04784267768263817,3.427006244659424,0.9792500138282776
17200,1852.0863988399506,0.06903865188360214,0.06299813836812973,3.358412742614746,0.9769999980926514
17300,1863.0659408569336,0.0510215163230896,0.04505971074104309,3.3146538734436035,0.9745000600814819
17400,1873.8370642662048,0.058869898319244385,0.052748579531908035,3.403339147567749,0.9767500162124634
17500,1884.8949947357178,0.053541719913482666,0.04758449271321297,3.312108039855957,0.9764999151229858
17600,1895.6691551208496,0.08148028701543808,0.07523167133331299,3.474116086959839,0.9725000262260437
17700,1906.7177486419678,0.09179901331663132,0.08567614108324051,3.404204845428467,0.9777500033378601
17800,1917.3906211853027,0.0636499673128128,0.057578034698963165,3.3758809566497803,0.9792500138282776
17900,1928.4113540649414,0.06066500395536423,0.05468786880373955,3.3231773376464844,0.9765000343322754
18000,1939.1263310909271,0.05001506209373474,0.04421873763203621,3.222648859024048,0.9737500548362732
18100,1950.065444469452,0.07409776002168655,0.06810323894023895,3.332843780517578,0.9777500033378601
18200,1960.8088819980621,0.07993227988481522,0.0738290548324585,3.3932788372039795,0.9742499589920044
18300,1971.7473437786102,0.042000703513622284,0.03598441556096077,3.344944715499878,0.9755000472068787
18400,1982.5143435001373,0.09200341254472733,0.08565104007720947,3.531799793243408,0.9812500476837158
18500,1993.3484609127045,0.08684969693422318,0.08091957867145538,3.2970364093780518,0.9697499871253967
18600,2004.1140487194061,0.09321050345897675,0.08738016337156296,3.2415621280670166,0.9742500185966492
18700,2015.0107033252716,0.05729863420128822,0.051061201840639114,3.4678969383239746,0.9722499847412109
18800,2025.7024965286255,0.08504874259233475,0.07912003993988037,3.2962472438812256,0.9612500071525574
18900,2036.5928933620453,0.07557143270969391,0.06974446028470993,3.239687204360962,0.9800000190734863
19000,2047.3132643699646,0.1238199844956398,0.11777977645397186,3.3582420349121094,0.9737499952316284
19100,2058.2846138477325,0.0793125107884407,0.07317177951335907,3.4141345024108887,0.9792500138282776
19200,2069.106968641281,0.11350896954536438,0.10749616473913193,3.3430087566375732,0.9727500081062317
19300,2080.108847141266,0.09085401892662048,0.0845407247543335,3.51007342338562,0.9712499976158142
19400,2091.0239877700806,0.07843082398176193,0.07247850298881531,3.3093791007995605,0.9794999957084656
19500,2102.026605129242,0.10579758882522583,0.09973224252462387,3.3722195625305176,0.9760000705718994
19600,2112.8279917240143,0.08058115839958191,0.07445218414068222,3.4075942039489746,0.9752499461174011
19700,2123.894031524658,0.06974409520626068,0.06369234621524811,3.364661693572998,0.971250057220459
19800,2134.8108587265015,0.041611842811107635,0.03572982922196388,3.2702906131744385,0.9777499437332153
19900,2145.8072316646576,0.08901793509721756,0.0828852504491806,3.409660577774048,0.9792500138282776
20000,2156.516753435135,0.0967501550912857,0.0903220996260643,3.573878049850464,0.9695000648498535
20100,2167.471099615097,0.06852692365646362,0.062267400324344635,3.4801769256591797,0.9742498993873596
20200,2178.183253288269,0.06768844276666641,0.061689458787441254,3.3353235721588135,0.9747499227523804
20300,2189.1458990573883,0.08705370873212814,0.08117234706878662,3.2699294090270996,0.9722499847412109
20400,2199.8874537944794,0.10327339917421341,0.09746762365102768,3.2279036045074463,0.9760000705718994
20500,2210.7215416431427,0.06794600188732147,0.061960600316524506,3.3277716636657715,0.9742500185966492
20600,2221.593734741211,0.07277684658765793,0.0664597600698471,3.5121822357177734,0.9767500162124634
20700,2232.523375272751,0.07428205013275146,0.06857536733150482,3.1728086471557617,0.9719999432563782
20800,2243.2145352363586,0.11706006526947021,0.11089436709880829,3.428016185760498,0.9752500057220459
20900,2254.1298995018005,0.11855532228946686,0.11264880746603012,3.2839114665985107,0.9754999279975891
21000,2264.9300677776337,0.07637017965316772,0.07013221085071564,3.4681968688964844,0.9750000238418579
21100,2276.0090453624725,0.05116518214344978,0.04547647386789322,3.1628172397613525,0.965999960899353
21200,2286.76975440979,0.08108756691217422,0.07489671558141708,3.441999912261963,0.9764999151229858
21300,2297.7052466869354,0.07477665692567825,0.069078229367733,3.1682183742523193,0.9789999127388
21400,2308.438367128372,0.06206440553069115,0.05607454851269722,3.330249547958374,0.9732499718666077
21500,2319.349989414215,0.12168402224779129,0.1154969334602356,3.439908504486084,0.9745000600814819
21600,2330.117529153824,0.046421539038419724,0.04042110592126846,3.336129665374756,0.9777499437332153
21700,2341.066302061081,0.12087423354387283,0.11405156552791595,3.7932772636413574,0.9767500162124634
21800,2351.709506750107,0.05667231231927872,0.05091477558016777,3.201083183288574,0.9725000262260437
21900,2362.523782491684,0.12989366054534912,0.12379799038171768,3.389077663421631,0.9802500009536743
22000,2373.180983543396,0.11320757865905762,0.10683207213878632,3.544663906097412,0.9747500419616699
22100,2384.162887573242,0.10269089043140411,0.09653494507074356,3.4225897789001465,0.9807499647140503
22200,2394.878708600998,0.10183969140052795,0.09522157907485962,3.679549217224121,0.9732499718666077
22300,2405.9032747745514,0.053397633135318756,0.04721815884113312,3.4356741905212402,0.9720000624656677
22400,2416.707688808441,0.0710960179567337,0.0650838240981102,3.3426673412323,0.9697499871253967
22500,2427.5692160129547,0.08216686546802521,0.07595105469226837,3.455873727798462,0.9762499928474426
22600,2438.2734932899475,0.09561681747436523,0.08974968641996384,3.262017011642456,0.9755001068115234
22700,2449.22106051445,0.10120855271816254,0.09501485526561737,3.4435794353485107,0.9779999256134033
22800,2459.9370205402374,0.09009816497564316,0.08383335173130035,3.4831197261810303,0.9712499976158142
22900,2470.863697528839,0.08003292232751846,0.07399847358465195,3.355043411254883,0.9622500538825989
23000,2481.5770075321198,0.06098605692386627,0.05497878044843674,3.339933395385742,0.9717499613761902
23100,2492.6582243442535,0.08624564111232758,0.08010107278823853,3.4162652492523193,0.9792499542236328
23200,2503.3661589622498,0.07743587344884872,0.07143491506576538,3.3364205360412598,0.9785000085830688
23300,2514.3144307136536,0.09662547707557678,0.09064257144927979,3.326383113861084,0.971250057220459
23400,2525.1066007614136,0.06880936026573181,0.06276457756757736,3.360785961151123,0.9812499284744263
23500,2536.0370383262634,0.09220368415117264,0.08556872606277466,3.688913106918335,0.9742500185966492
23600,2546.7429864406586,0.0891786515712738,0.08297926187515259,3.446747064590454,0.9752500057220459
23700,2557.671151638031,0.07766846567392349,0.0716404914855957,3.3514411449432373,0.9797500371932983
23800,2568.3507566452026,0.11174580454826355,0.10526935011148453,3.6007885932922363,0.9692500233650208
23900,2579.249341249466,0.04946056380867958,0.043623100966215134,3.24552059173584,0.9732499718666077
24000,2589.9328124523163,0.09784623980522156,0.0915866419672966,3.480221748352051,0.9769999980926514
24100,2600.776104927063,0.06125616654753685,0.0553765669465065,3.2689480781555176,0.9739999175071716
24200,2611.473162174225,0.09970543533563614,0.09362433850765228,3.3809754848480225,0.9737499952316284
24300,2622.341325521469,0.08356839418411255,0.07713517546653748,3.5767507553100586,0.9732500314712524
24400,2633.0609061717987,0.07844401895999908,0.0724979117512703,3.3059275150299072,0.9755000472068787
24500,2643.924698829651,0.056413713842630386,0.050612855702638626,3.2251698970794678,0.9785000681877136
24600,2654.65882730484,0.07686857879161835,0.07082223892211914,3.3616533279418945,0.9767499566078186
24700,2665.479665994644,0.09422320872545242,0.08826486766338348,3.3127269744873047,0.9752499461174011
24800,2676.205661535263,0.07652353495359421,0.07050999999046326,3.3434154987335205,0.9760000109672546
24900,2687.0884339809418,0.06401945650577545,0.05804773420095444,3.3201682567596436,0.9765000343322754
25000,2697.827633857727,0.10012461990118027,0.09382452815771103,3.502734661102295,0.9725000262260437
25100,2708.7403450012207,0.0887196883559227,0.08231388032436371,3.5615103244781494,0.9695000648498535
25200,2719.5198471546173,0.0686316266655922,0.06254725158214569,3.382798194885254,0.9744999408721924
25300,2730.5989015102386,0.04475812613964081,0.03905704990029335,3.169693946838379,0.9700000286102295
25400,2741.34250664711,0.06467214971780777,0.05862455815076828,3.3623480796813965,0.9775000214576721
25500,2752.2808640003204,0.07242143899202347,0.06625141203403473,3.430419921875,0.9777499437332153
25600,2763.0002427101135,0.06288322806358337,0.057114891707897186,3.2070887088775635,0.9702500104904175
25700,2773.8480262756348,0.08751105517148972,0.08136878907680511,3.414985179901123,0.9747500419616699
25800,2784.6152486801147,0.09410350024700165,0.08813371509313583,3.3190879821777344,0.9652499556541443
25900,2795.7339313030243,0.07313676923513412,0.06721775978803635,3.290858268737793,0.9804999828338623
26000,2806.4752657413483,0.09078454971313477,0.08492645621299744,3.2569897174835205,0.9705000519752502
26100,2817.4541239738464,0.07684975862503052,0.07106230407953262,3.2177178859710693,0.9802500009536743
26200,2828.2370190620422,0.08205818384885788,0.07608423382043839,3.3214070796966553,0.9732499718666077
26300,2839.3948860168457,0.10011512786149979,0.09352900087833405,3.6617636680603027,0.9700000286102295
26400,2850.179553747177,0.0837310403585434,0.07771576195955276,3.34438419342041,0.9797499775886536
26500,2861.1715807914734,0.08923280984163284,0.08324763923883438,3.327643871307373,0.9770000576972961
26600,2872.103297472,0.06927801668643951,0.06307216733694077,3.450335741043091,0.9642500281333923
26700,2883.2794663906097,0.06370197236537933,0.05776228755712509,3.3023529052734375,0.9775000810623169
26800,2894.1388080120087,0.07413293421268463,0.06832180917263031,3.2308785915374756,0.969499945640564
26900,2905.276997089386,0.08527771383523941,0.07914485782384872,3.4097554683685303,0.9722500443458557
27000,2916.1490845680237,0.09763500094413757,0.09179691970348358,3.2458655834198,0.9752499461174011
27100,2927.1565783023834,0.08299779891967773,0.07687549293041229,3.4038891792297363,0.9777500629425049
27200,2938.046629667282,0.0955696627497673,0.08936367183923721,3.450416088104248,0.9812499284744263
27300,2949.102605342865,0.060832634568214417,0.054954223334789276,3.2682881355285645,0.9707500338554382
27400,2959.936666727066,0.0805438905954361,0.07457484304904938,3.318679094314575,0.9747499823570251
27500,2971.076009273529,0.04920126870274544,0.04329074174165726,3.2861428260803223,0.9820000529289246
27600,2981.8396594524384,0.06429547816514969,0.05865059047937393,3.1384520530700684,0.9765000343322754
27700,2992.768042564392,0.08273287862539291,0.0765504539012909,3.437314033508301,0.9794999957084656
27800,3003.499520301819,0.08813353627920151,0.0817953497171402,3.523914098739624,0.9720000624656677
27900,3014.5059077739716,0.07513799518346786,0.06941534578800201,3.1816864013671875,0.9712499976158142
28000,3025.253758907318,0.1073722317814827,0.10117404162883759,3.446078300476074,0.9800000190734863
28100,3036.4266545772552,0.052723921835422516,0.04672933369874954,3.3328802585601807,0.968000054359436
28200,3047.388062953949,0.07567186653614044,0.06961683928966522,3.3664839267730713,0.9769999980926514
28300,3058.4573469161987,0.09461063146591187,0.08857780694961548,3.3541393280029297,0.9702500700950623
28400,3069.383987426758,0.06366509199142456,0.05774331092834473,3.2923991680145264,0.9705000519752502
28500,3080.4442002773285,0.08265349268913269,0.07654523849487305,3.3960776329040527,0.9740000367164612
28600,3091.3730347156525,0.07561396807432175,0.06877594441175461,3.801813840866089,0.9722499251365662
28700,3102.4254891872406,0.10841625928878784,0.10229165852069855,3.405162811279297,0.971500039100647
28800,3113.32323718071,0.08491342514753342,0.07896853238344193,3.305251121520996,0.9697499871253967
28900,3124.4417135715485,0.08687558025121689,0.08080823719501495,3.373328685760498,0.9780000448226929
29000,3135.2357997894287,0.060502100735902786,0.05451052263379097,3.3312065601348877,0.9769999980926514
29100,3146.2131752967834,0.07897818088531494,0.07331281155347824,3.149841547012329,0.9767499566078186
29200,3157.0128750801086,0.06466597318649292,0.058614544570446014,3.364480972290039,0.9720000624656677
29300,3167.941864013672,0.09127520769834518,0.08554787188768387,3.184293746948242,0.9802500009536743
29400,3178.708528280258,0.06861609220504761,0.06180628389120102,3.786128520965576,0.9677500128746033
29500,3189.6812393665314,0.10444854944944382,0.09805700927972794,3.553577423095703,0.9709999561309814
29600,3200.466480255127,0.11544904857873917,0.1092257872223854,3.4600179195404053,0.9732500314712524
29700,3211.554745912552,0.11678314208984375,0.1106182187795639,3.4275834560394287,0.9727499485015869
29800,3222.371982574463,0.12682881951332092,0.12044751644134521,3.547884225845337,0.9737499952316284
29900,3233.4612736701965,0.05782892927527428,0.051781296730041504,3.362372398376465,0.9730000495910645
30000,3244.3354258537292,0.07002466917037964,0.06412307918071747,3.281175136566162,0.9772499799728394
30100,3255.368905544281,0.10703431069850922,0.10083981603384018,3.444025754928589,0.968000054359436
30200,3266.198357820511,0.08107751607894897,0.07486475259065628,3.4541831016540527,0.9697500467300415
30300,3277.1436562538147,0.05549399554729462,0.0497128963470459,3.214184284210205,0.9747499823570251
30400,3287.880829334259,0.06371399760246277,0.057987798005342484,3.183659315109253,0.9762499928474426
30500,3298.9063625335693,0.09122544527053833,0.0855286568403244,3.167310953140259,0.9729999303817749
30600,3309.6846981048584,0.08747421950101852,0.08122234046459198,3.4759302139282227,0.9685000777244568
30700,3320.6308722496033,0.07088055461645126,0.06475578248500824,3.405259609222412,0.9707499742507935
30800,3331.4007880687714,0.0469815656542778,0.04136199504137039,3.1243762969970703,0.9757500290870667
30900,3342.3307235240936,0.06523042172193527,0.05883120372891426,3.557847023010254,0.9702500104904175
31000,3353.03737950325,0.06919500231742859,0.06317199766635895,3.348680019378662,0.971500039100647
31100,3363.9374186992645,0.06706216931343079,0.06121455505490303,3.2511634826660156,0.9777499437332153
31200,3374.6359038352966,0.07097286731004715,0.06491100043058395,3.370286464691162,0.9732499718666077
31300,3385.5856652259827,0.08829831331968307,0.08223043382167816,3.3736283779144287,0.9742500185966492
31400,3396.3398542404175,0.08462788164615631,0.07854242622852325,3.383402109146118,0.9689999222755432
31500,3407.2744359970093,0.087611623108387,0.08142297714948654,3.440772294998169,0.9669999480247498
31600,3418.0574057102203,0.11926086246967316,0.11252876371145248,3.7429239749908447,0.9685000777244568
31700,3428.9562046527863,0.057792000472545624,0.05187635496258736,3.288989782333374,0.9802499413490295
31800,3439.8063275814056,0.09535641968250275,0.089230015873909,3.4061684608459473,0.9750000238418579
31900,3450.9066495895386,0.08825524896383286,0.08226240426301956,3.331908941268921,0.9755000472068787
32000,3461.7177052497864,0.11134082823991776,0.10523779690265656,3.393171548843384,0.9755000472068787
32100,3473.0305683612823,0.07210487872362137,0.06616739183664322,3.301131248474121,0.9704999327659607
32200,3483.8504939079285,0.07588796317577362,0.07020913809537888,3.1573216915130615,0.9807500243186951
